District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 1 Yrs,116.8
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 5 Yrs,28.73
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children among New visits (%),Normal,99.47
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children among New visits (%),Malnourished,0.53
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children among Repeated visits (%),Normal,89.37
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children among Repeated visits (%),Malnourished,10.63
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,0-11 Months,3.68
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,12-23 Months,10.93
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,24-35 Months,10.76
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,36-59 Months,12.59
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Eye,1.3
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Measles,0.01
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Chronic Diarrhoea,0.03
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Severe Malnutrition,0.04
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Children Treated for Antihelmenthis (%),,8.64
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 1 Yrs,89.55
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 5 Yrs,28.44
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children among New visits (%),Normal,99.42
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children among New visits (%),Malnourished,0.58
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children among Repeated visits (%),Normal,99.34
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children among Repeated visits (%),Malnourished,0.66
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,0-11 Months,2.41
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,12-23 Months,4.09
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,24-35 Months,4.65
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,36-59 Months,3.9
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Eye,0.09
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Measles,0.06
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Chronic Diarrhoea,0.06
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Severe Malnutrition,0.06
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated for Antihelmenthis (%),,1.6
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 1 Yrs,94.36
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 5 Yrs,41.82
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children among New visits (%),Normal,98.61
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children among New visits (%),Malnourished,1.39
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children among Repeated visits (%),Normal,98.96
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children among Repeated visits (%),Malnourished,1.04
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,0-11 Months,2.66
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,12-23 Months,2.4
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,24-35 Months,2.26
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,36-59 Months,2.12
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Eye,0.15
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Measles,0.04
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Chronic Diarrhoea,0.09
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Severe Malnutrition,0.14
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,Children Treated for Antihelmenthis (%),,3.33
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 1 Yrs,94.63
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,New Growth Monitoring(%),Under 5 Yrs,49.5
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Children among New visits (%),Normal,95.9
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Children among New visits (%),Malnourished,4.1
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Children among Repeated visits (%),Normal,99.25
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Children among Repeated visits (%),Malnourished,0.75
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,0-11 Months,2.81
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,12-23 Months,3
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,24-35 Months,2.56
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Avg. no of Growth Monitoring Visits made by,36-59 Months,2.5
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Eye,0.17
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,Children Treated With Vitamin A (%) for,Measles,0.06
