District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Value
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Acute Encephalitis like syndrome (AES),13
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Filariasis,4
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Clinical Malaria,33
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PF),0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PV),0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Dangue Fever,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Kala-azar,0
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Typhoid (Enteric Fever),3221
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Acute gastro enteritis,2415
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Ameobic Dysentry,3412
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Baccilary Dysentry,1414
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Presumed non infectious diarrhoea,2664
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Cholera,117
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Intestinal Worms,10658
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Jaundice and Infective Hepatitis,916
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Acute Encephalitis like syndrome (AES),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Filariasis,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Clinical Malaria,94
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PF),8
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PV),0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Dangue Fever,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Kala-azar,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Typhoid (Enteric Fever),1895
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Acute gastro enteritis,490
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Ameobic Dysentry,2990
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Baccilary Dysentry,72079
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Presumed non infectious diarrhoea,3893
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Cholera,0
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Intestinal Worms,6409
Panchthar,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Jaundice and Infective Hepatitis,391
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Acute Encephalitis like syndrome (AES),6
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Filariasis,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Clinical Malaria,102
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PF),3
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PV),7
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Dangue Fever,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Kala-azar,0
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Typhoid (Enteric Fever),2007
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Acute gastro enteritis,1387
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Ameobic Dysentry,2272
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Baccilary Dysentry,644
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Presumed non infectious diarrhoea,3424
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Cholera,10
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Intestinal Worms,6762
Ilam,Mechi,Hill,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Jaundice and Infective Hepatitis,398
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Acute Encephalitis like syndrome (AES),0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Filariasis,26
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Clinical Malaria,2676
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PF),77
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PV),124
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Dangue Fever,0
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Kala-azar,21
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Typhoid (Enteric Fever),14678
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Acute gastro enteritis,8287
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Ameobic Dysentry,12458
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Baccilary Dysentry,5932
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Presumed non infectious diarrhoea,7293
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Cholera,232
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Intestinal Worms,24981
Jhapa,Mechi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Jaundice and Infective Hepatitis,1978
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Acute Encephalitis like syndrome (AES),36
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Filariasis,8
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Clinical Malaria,4289
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PF),38
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PV),65
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Dangue Fever,0
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Kala-azar,1
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Typhoid (Enteric Fever),13635
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Acute gastro enteritis,10937
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Ameobic Dysentry,11119
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Baccilary Dysentry,6274
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Presumed non infectious diarrhoea,13085
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Cholera,2
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Intestinal Worms,18227
Morang,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Water/Food Borne",Jaundice and Infective Hepatitis,1786
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Acute Encephalitis like syndrome (AES),0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Filariasis,0
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Clinical Malaria,1801
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,"Communicable, Vector Borne",Malaria (PF),1
